2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.949913414795592992e+00,9.999134494718705524e-01,-9.999566033689638589e-01
1.899653094243074714e+00,9.996514541752864469e-01,-9.998252395198293785e-01
1.849217932077538595e+00,9.992092531706950886e-01,-9.996035237440861199e-01
1.798606871914394389e+00,9.985819362237875474e-01,-9.992889966078239983e-01
1.747818912755728205e+00,9.977644392443985044e-01,-9.988791216706601750e-01
1.696853114910759075e+00,9.967515396664090588e-01,-9.983712831751809791e-01
1.645708606357308756e+00,9.955378517805486549e-01,-9.977627837128438815e-01
1.594384589572492628e+00,9.941178220340564087e-01,-9.970508418733118328e-01
1.542880348862102347e+00,9.924857243134648233e-01,-9.962325898853446882e-01
1.491195258219388142e+00,9.906356552293322792e-01,-9.953050712586536397e-01
1.439328789745113690e+00,9.885615294246015150e-01,-9.942652384375453289e-01
1.387280522661841209e+00,9.862570749314145679e-01,-9.931099504787628263e-01
1.335050152956366087e+00,9.837158286047064104e-01,-9.918359707676704939e-01
1.282637503685032598e+00,9.809311316647419954e-01,-9.904399647888525449e-01
1.230042535977268647e+00,9.778961253849886015e-01,-9.889184979693060873e-01
1.177265360773034786e+00,9.746037469663429986e-01,-9.872680336147230395e-01
1.124306251329944439e+00,9.710467256437931294e-01,-9.854849309618827213e-01
1.071165656535488342e+00,9.672175790770939363e-01,-9.835654433729272839e-01
1.017844215059030555e+00,9.631086100830071883e-01,-9.815057167002744221e-01
9.643427703769487103e-01,9.587119037730978954e-01,-9.793017878541441235e-01
9.106623867023632135e-01,9.540193251680082476e-01,-9.769495836081395490e-01
8.568043658482389358e-01,9.490225173665377545e-01,-9.744449196820232917e-01
8.027702650491310710e-01,9.437129003557411799e-01,-9.717835001447757692e-01
7.485619157623469855e-01,9.380816705565822033e-01,-9.689609171851834013e-01
6.941814434636747189e-01,9.321198012084237483e-01,-9.659726513015758353e-01
6.396312884459239845e-01,9.258180437047245359e-01,-9.628140719668826231e-01
5.849142276201805268e-01,9.191669300016869215e-01,-9.594804388298635578e-01
5.300333973097112183e-01,9.121567762311413308e-01,-9.559669035181441732e-01
4.749923170146979068e-01,9.047776876585377215e-01,-9.522685121134851771e-01
4.197949141122434003e-01,8.970195651363735978e-01,-9.483802083744468092e-01
3.644455494401948603e-01,8.888721132125131374e-01,-9.442968377861800100e-01
3.089490436951037311e-01,8.803248500613941596e-01,-9.400131525213556438e-01
2.533107045539230162e-01,8.713671194137869724e-01,-9.355238174000845008e-01
1.975363544056986387e-01,8.619881046672018821e-01,-9.308234169399098867e-01
1.416323585534452478e-01,8.521768453638445262e-01,-9.259064635893653472e-01
8.560565371755625430e-02,8.419222562257213660e-01,-9.207674072399594234e-01
2.946377664049564665e-02,8.312131489365844894e-01,-9.154006461115049564e-01
-2.678510744174693661e-02,8.200382568572969211e-01,-9.098005391041737999e-01
-8.313217673269324148e-02,8.083862628542678452e-01,-9.039614197072138868e-01
-1.395679255230502513e-01,7.962458304091857286e-01,-8.978776115485691545e-01
-1.960821379037473999e-01,7.836056381616597344e-01,-8.915434456613589020e-01
-2.526638629367120581e-01,7.704544180138638287e-01,-8.849532795319345890e-01
-3.093013917176654082e-01,7.567809968971608292e-01,-8.781015179796942682e-01
-3.659822368063691544e-01,7.425743422643172886e-01,-8.709826359006737073e-01
-4.226931145389177802e-01,7.278236113267405605e-01,-8.635912028848626854e-01
-4.794199307723986947e-01,7.125182040037346676e-01,-8.559219096909956859e-01
-5.361477706428627865e-01,6.966478194898306775e-01,-8.479695965321089046e-01
-5.928608929411947059e-01,6.802025162767784128e-01,-8.397292830904353744e-01
-6.495427297260994992e-01,6.631727753890800381e-01,-8.311962001413601975e-01
-7.061758917968768978e-01,6.455495665066371958e-01,-8.223658226235049939e-01
-7.627421806387154612e-01,6.273244165562382735e-01,-8.132339039460806385e-01
-8.192226074277496606e-01,6.084894802567640815e-01,-8.037965112762086584e-01
-8.755974196400506671e-01,5.890376120031630691e-01,-7.940500614989729478e-01
-9.318461357463507788e-01,5.689624383739997349e-01,-7.839913574928060180e-01
-9.879475883913176881e-01,5.482584304497647443e-01,-7.736176243139616382e-01
-1.043879976351892669e+00,5.269209750376714352e-01,-7.629265448380383452e-01
-1.099620925443615560e+00,5.049464438172418523e-01,-7.519162943657420328e-01
-1.155147558397896068e+00,4.823322593537551772e-01,-7.405855736663842226e-01
-1.210436573568779206e+00,4.590769568778194087e-01,-7.289336399081248752e-01
-1.265464332147888893e+00,4.351802407030406772e-01,-7.169603349107321888e-01
-1.320206953375057335e+00,4.106430341537502526e-01,-7.046661101565317997e-01
-1.374640417034802997e+00,3.854675219041409084e-01,-6.920520480098169003e-01
-1.428740672331457517e+00,3.596571836912103581e-01,-6.791198786254166730e-01
-1.482483752045217651e+00,3.332168184577442571e-01,-6.658719920739540887e-01
-1.535845890695031857e+00,3.061525581080025704e-01,-6.523114452744525060e-01
-1.588803645279479371e+00,2.784718702161305126e-01,-6.384419634035690683e-01
-1.641334017040794402e+00,2.501835492124049876e-01,-6.242679355432204646e-01
-1.693414572606396273e+00,2.212976957805405376e-01,-6.097944044323965196e-01
-1.745023562811987450e+00,1.918256844243521053e-01,-5.950270503014789547e-01
-1.796140037504299292e+00,1.617801193969065354e-01,-5.799721688848167300e-01
-1.846743954661872245e+00,1.311747794219065844e-01,-5.646366438256474884e-01
-1.896816282258827258e+00,1.000245518670656586e-01,-5.490279138025254690e-01
-1.946339091427311097e+00,6.834535724434508130e-02,-5.331539348140480472e-01
-1.995295639645022545e+00,3.615406510435767440e-02,-5.170231381549932337e-01
-2.043670442879016225e+00,3.468402555181582768e-03,-5.006443846985617618e-01
-2.091449335848353019e+00,-2.969314323619721627e-02,-4.840269161635294415e-01
-2.138619519817599013e+00,-6.331142711243252508e-02,-4.671803040898304671e-01
-2.185169597591544388e+00,-9.736675106867002938e-02,-4.501143972703756102e-01
-2.231089595639615730e+00,-1.318389709667693865e-01,-4.328392683906647220e-01
-2.276370973527477304e+00,-1.667076033501832533e-01,-4.153651606117644834e-01
-2.321006621065378805e+00,-2.019519309572891941e-01,-3.977024347980794294e-01
-2.364990843791110908e+00,-2.375511056312499814e-01,-3.798615180413004722e-01
-2.408319337584814424e+00,-2.734842474510163490e-01,-3.618528540687276362e-01
-2.450989153359654171e+00,-3.097305390547359649e-01,-3.436868560508999915e-01
-2.492998652884577115e+00,-3.462693142871815510e-01,-3.253738622433356986e-01
-2.534347456872608984e+00,-3.830801404705252988e-01,-3.069240948133530877e-01
-2.575036386511414754e+00,-4.201428937669161034e-01,-2.883476221183877697e-01
-2.615067399624395605e+00,-4.574378272665207690e-01,-2.696543246196097532e-01
-2.654443522633580521e+00,-4.949456315914312898e-01,-2.508538645362541342e-01
-2.693168779453825490e+00,-5.326474879504685678e-01,-2.319556592737299361e-01
-2.731248118385626533e+00,-5.705251137097123726e-01,-2.129688585936313217e-01
-2.768687337995547892e+00,-6.085608006567618800e-01,-1.939023254371375904e-01
-2.805493012883221837e+00,-6.467374462323296491e-01,-1.747646202654360992e-01
-2.841672420136160060e+00,-6.850385780806043101e-01,-1.555639887418285849e-01
-2.877233467171977921e+00,-7.234483723303268832e-01,-1.363083525498711424e-01
-2.912184621565277354e+00,-7.619516660626610705e-01,-1.170053031197728910e-01
-2.946534843356180211e+00,-8.005339644510333086e-01,-9.766209802067730983e-02
-2.980293520241495298e+00,-8.391814430737607466e-01,-7.828565976857834730e-02
-3.013470405959494336e+00,-8.778809459042122842e-01,-5.888257679761409180e-02
-3.046075562096464129e+00,-9.166199794772438292e-01,-3.945910634543901147e-02
-3.078119303468378476e+00,-9.553867037164927023e-01,-2.002117901041864517e-02
-3.109612147164621643e+00,-9.941699198864770715e-01,-5.744047486753410536e-04
-3.140564765282767290e+00,-1.032959056107900730e+00,1.887591990823905830e-02
-3.170987941333824889e+00,-1.071744150845499011e+00,3.832480361976052519e-02
-3.200892530255752266e+00,-1.110515834746428121e+00,5.776755117588801974e-02
-3.230289421938878469e+00,-1.149265311174646476e+00,7.719975378272331268e-02
-3.259189508139603397e+00,-1.187984335753856868e+00,9.661727885035281682e-02
-3.287603652637669072e+00,-1.226665195199087233e+00,1.160162594232127947e-01
-3.315542664476736956e+00,-1.265300685685464055e+00,1.353930833773220044e-01
-3.343017274117290771e+00,-1.303884090972608822e+00,1.547443824937062284e-01
-3.370038112324335700e+00,-1.342409160474667962e+00,1.740670215031328572e-01
-3.396615691609351728e+00,-1.380870087439507454e+00,1.933580871840305804e-01
-3.422760390045899825e+00,-1.419261487376164421e+00,2.126148775832489290e-01
-3.448482437280659507e+00,-1.457578376847321389e+00,2.318348914181468379e-01
-3.473791902565959155e+00,-1.495816152723349557e+00,2.510158177083844366e-01
-3.498698684645712209e+00,-1.533970571976306596e+00,2.701555256767074198e-01
-3.523212503333621459e+00,-1.572037732076095873e+00,2.892520549499201787e-01
-3.547342892630328315e+00,-1.610014052036690790e+00,3.083036060840856352e-01
-3.571099195234534562e+00,-1.647896254147788619e+00,3.273085314317156214e-01
-3.594490558311809192e+00,-1.685681346416343374e+00,3.462653263632511913e-01
-3.617525930393628464e+00,-1.723366605733005485e+00,3.651726208504190163e-01
-3.640214059287992576e+00,-1.760949561770443150e+00,3.840291714150141922e-01
-3.662563490891667772e+00,-1.798427981613685667e+00,4.028338534432401863e-01
-3.684582568802522662e+00,-1.835799855116901469e+00,4.215856538628672268e-01
-3.706279434638597436e+00,-1.873063380976272452e+00,4.402836641780898397e-01
-3.727662028978317554e+00,-1.910216953504746407e+00,4.589270738550197404e-01
-3.748738092843665548e+00,-1.947259150091324997e+00,4.775151640491837601e-01
-3.769515169655101694e+00,-1.984188719325088890e+00,4.960473016651670286e-01
-3.790000607593575044e+00,-2.021004569762286707e+00,5.145229337375958334e-01
-3.810201562311082757e+00,-2.057705759313431138e+00,5.329415821219634086e-01
-3.830124999936923569e+00,-2.094291485226385419e+00,5.513028384833188467e-01
-3.849777700332066566e+00,-2.130761074640846520e+00,5.696063595705427307e-01
-3.869166260548909442e+00,-2.167113975689324956e+00,5.878518627637863148e-01
-3.888297098458191492e+00,-2.203349749119706047e+00,6.060391218826315374e-01
-3.907176456508914431e+00,-2.239468060414655071e+00,6.241679632426215818e-01
-3.925810405590894003e+00,-2.275468672383473834e+00,6.422382619479820587e-01
-3.944204848972979960e+00,-2.311351438202525976e+00,6.602499384086023548e-01
-3.962365526293103013e+00,-2.347116294880941645e+00,6.782029550696458964e-01
-3.980298017579141590e+00,-2.382763257129007606e+00,6.960973133425019110e-01
-3.998007747282158686e+00,-2.418292411607411374e+00,7.139330507261690828e-01
-4.015499988305882617e+00,-2.453703911536298410e+00,7.317102381085635043e-01
-4.032779866018391779e+00,-2.488997971643949647e+00,7.494289772376558911e-01
-4.049852362233851366e+00,-2.524174863435733940e+00,7.670893983527723448e-01
-4.066722319153840637e+00,-2.559234910764848880e+00,7.846916579668214986e-01
-4.083394443259314777e+00,-2.594178485687231195e+00,8.022359367906400918e-01
-4.099873309145624312e+00,-2.629006004583859912e+00,8.197224377910740101e-01
-4.116163363294204736e+00,-2.663717924534529491e+00,8.371513843748319417e-01
-4.132268927775639256e+00,-2.698314739927966333e+00,8.545230186905561354e-01
-4.148194203879768338e+00,-2.732796979293984130e+00,8.718376000419540972e-01
-4.163943275669342192e+00,-2.767165202344123998e+00,8.890954034052180877e-01
-4.179520113454499253e+00,-2.801419997207983847e+00,9.062967180443350923e-01
-4.194928577185998542e+00,-2.835561977853149340e+00,9.234418462182428788e-01
-4.210172419765724428e+00,-2.869591781677327980e+00,9.405311019741342538e-01
-4.225255290273500108e+00,-2.903510067261941163e+00,9.575648100215367053e-01
